id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CL00739,Nom_739,Prenom_739,user739@test.com,2000-03-30,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00740,Nom_740,Prenom_740,user740@test.com,2001-02-16,f,TNG,0600000000,2023-05-10,Facebook
CL00741,Nom_741,Prenom_741,user741@test.com,1998-08-26,0,casa,0600000000,2023-05-10,Facebook
CL00742,Nom_742,Prenom_742,user742@test.com,1979-06-22,f,casa,0600000000,2023-05-10,Facebook
CL00743,Nom_743,Prenom_743,user743@test.com,1976-06-19,Femme,Tnja,0600000000,2023-05-10,Facebook
CL00744,Nom_744,Prenom_744,user744@test.com,2050-01-01,Femme,TNG,0600000000,2023-05-10,Facebook
CL00745,Nom_745,Prenom_745,user745@test.com,1996-08-18,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00746,Nom_746,Prenom_746,user746@test.com,2002-12-23,1,tanger,0600000000,2023-05-10,Facebook
CL00747,Nom_747,Prenom_747,user747@test.com,2001-01-29,f,CASABLANCA,0600000000,2023-05-10,Facebook
CL00748,Nom_748,Prenom_748,user748@test.com,2002-08-11,1,rabat,0600000000,2023-05-10,Facebook
CL00749,Nom_749,Prenom_749,user749@test.com,1986-11-10,f,CASABLANCA,0600000000,2023-05-10,Facebook
CL00750,Nom_750,Prenom_750,user750@test.com,1981-04-10,Femme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00751,Nom_751,Prenom_751,user751@test.com,1999-03-24,f,rabat,0600000000,2023-05-10,Facebook
CL00752,Nom_752,Prenom_752,user752@test.com,1980-05-24,Homme,casa,0600000000,2023-05-10,Facebook
CL00753,Nom_753,Prenom_753,user753@test.com,1988-11-19,Femme,TNG,0600000000,2023-05-10,Facebook
CL00754,Nom_754,Prenom_754,user754@test.com,1986-10-06,0,TNG,0600000000,2023-05-10,Facebook
CL00755,Nom_755,Prenom_755,user755@test.com,2000-04-02,f,CASABLANCA,0600000000,2023-05-10,Facebook
CL00756,Nom_756,Prenom_756,user756@test.com,1976-09-23,Femme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00757,Nom_757,Prenom_757,user757@test.com,1982-05-03,M,CASABLANCA,0600000000,2023-05-10,Facebook
CL00758,Nom_758,Prenom_758,user758@test.com,2000-10-10,Femme,tanger,0600000000,2023-05-10,Facebook
CL00759,Nom_759,Prenom_759,user759@test.com,1984-09-04,Homme,casa,0600000000,2023-05-10,Facebook
CL00760,Nom_760,Prenom_760,user760@test.com,1995-03-12,1,casa,0600000000,2023-05-10,Facebook
CL00761,Nom_761,Prenom_761,user761@test.com,2050-01-01,Femme,rabat,0600000000,2023-05-10,Facebook
CL00762,Nom_762,Prenom_762,user762@test.com,1996-07-30,F,tanger,0600000000,2023-05-10,Facebook
CL00763,Nom_763,Prenom_763,user763@test.com,2050-01-01,m,Tnja,0600000000,2023-05-10,Facebook
CL00764,Nom_764,Prenom_764,user764@test.com,2000-11-16,M,CASABLANCA,0600000000,2023-05-10,Facebook
CL00765,Nom_765,Prenom_765,user765@test.com,1990-08-05,Homme,TNG,0600000000,2023-05-10,Facebook
CL00766,Nom_766,Prenom_766,user766@test.com,1990-11-28,f,casa,0600000000,2023-05-10,Facebook
CL00767,Nom_767,Prenom_767,user767@test.com,2050-01-01,Homme,tanger,0600000000,2023-05-10,Facebook
CL00768,Nom_768,Prenom_768,user768@test.com,1982-11-20,0,casa,0600000000,2023-05-10,Facebook
CL00769,Nom_769,Prenom_769,user769@test.com,1984-11-26,f,casa,0600000000,2023-05-10,Facebook
CL00770,Nom_770,Prenom_770,user770@test.com,1985-07-16,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00771,Nom_771,Prenom_771,user771@test.com,1984-07-13,m,casa,0600000000,2023-05-10,Facebook
CL00772,Nom_772,Prenom_772,user772@test.com,1995-01-20,Homme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00773,Nom_773,Prenom_773,user773@test.com,1995-07-04,M,Tnja,0600000000,2023-05-10,Facebook
CL00774,Nom_774,Prenom_774,faux_email_sans_arobase_ni_domaine,1982-11-27,Homme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00775,Nom_775,Prenom_775,user775@test.com,1978-08-17,M,rabat,0600000000,2023-05-10,Facebook
CL00776,Nom_776,Prenom_776,user776@test.com,1992-08-27,0,tanger,0600000000,2023-05-10,Facebook
CL00777,Nom_777,Prenom_777,user777@test.com,1998-09-13,1,TNG,0600000000,2023-05-10,Facebook
CL00778,Nom_778,Prenom_778,user778@test.com,1986-12-10,1,TNG,0600000000,2023-05-10,Facebook
CL00779,Nom_779,Prenom_779,user779@test.com,1994-10-21,M,Tnja,0600000000,2023-05-10,Facebook
CL00780,Nom_780,Prenom_780,user780@test.com,1996-03-20,M,casa,0600000000,2023-05-10,Facebook
CL00781,Nom_781,Prenom_781,user781@test.com,1995-12-12,m,rabat,0600000000,2023-05-10,Facebook
CL00782,Nom_782,Prenom_782,user782@test.com,1981-01-31,f,tanger,0600000000,2023-05-10,Facebook
CL00783,Nom_783,Prenom_783,user783@test.com,1990-01-24,f,CASABLANCA,0600000000,2023-05-10,Facebook
CL00784,Nom_784,Prenom_784,user784@test.com,1985-09-18,M,casa,0600000000,2023-05-10,Facebook
CL00785,Nom_785,Prenom_785,user785@test.com,1993-09-29,F,tanger,0600000000,2023-05-10,Facebook
CL00786,Nom_786,Prenom_786,user786@test.com,2050-01-01,m,rabat,0600000000,2023-05-10,Facebook
CL00787,Nom_787,Prenom_787,user787@test.com,1994-09-09,Homme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00788,Nom_788,Prenom_788,user788@test.com,1996-09-21,F,rabat,0600000000,2023-05-10,Facebook
CL00789,Nom_789,Prenom_789,user789@test.com,1992-10-02,Femme,rabat,0600000000,2023-05-10,Facebook
CL00790,Nom_790,Prenom_790,user790@test.com,1980-08-14,M,casa,0600000000,2023-05-10,Facebook
CL00791,Nom_791,Prenom_791,user791@test.com,2000-08-01,1,rabat,0600000000,2023-05-10,Facebook
CL00792,Nom_792,Prenom_792,user792@test.com,1996-02-07,Homme,casa,0600000000,2023-05-10,Facebook
CL00793,Nom_793,Prenom_793,user793@test.com,1987-03-21,f,casa,0600000000,2023-05-10,Facebook
CL00794,Nom_794,Prenom_794,user794@test.com,1982-04-05,M,tanger,0600000000,2023-05-10,Facebook
CL00795,Nom_795,Prenom_795,user795@test.com,1980-07-15,f,rabat,0600000000,2023-05-10,Facebook
CL00796,Nom_796,Prenom_796,user796@test.com,1976-05-07,f,TNG,0600000000,2023-05-10,Facebook
CL00797,Nom_797,Prenom_797,user797@test.com,1982-06-10,0,Tnja,0600000000,2023-05-10,Facebook
CL00798,Nom_798,Prenom_798,user798@test.com,1997-09-25,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00799,Nom_799,Prenom_799,user799@test.com,1998-02-15,f,tanger,0600000000,2023-05-10,Facebook
CL00800,Nom_800,Prenom_800,user800@test.com,2003-02-27,Femme,TNG,0600000000,2023-05-10,Facebook
CL00801,Nom_801,Prenom_801,user801@test.com,1986-04-24,m,TNG,0600000000,2023-05-10,Facebook
CL00802,Nom_802,Prenom_802,user802@test.com,1979-05-31,F,Tnja,0600000000,2023-05-10,Facebook
CL00803,Nom_803,Prenom_803,user803@test.com,1995-05-23,F,casa,0600000000,2023-05-10,Facebook
CL00804,Nom_804,Prenom_804,user804@test.com,2000-03-30,F,tanger,0600000000,2023-05-10,Facebook
CL00805,Nom_805,Prenom_805,user805@test.com,1995-04-11,1,CASABLANCA,0600000000,2023-05-10,Facebook
CL00806,Nom_806,Prenom_806,user806@test.com,1999-08-22,F,casa,0600000000,2023-05-10,Facebook
CL00807,Nom_807,Prenom_807,user807@test.com,2000-11-24,0,TNG,0600000000,2023-05-10,Facebook
CL00808,Nom_808,Prenom_808,user808@test.com,1985-09-13,Homme,tanger,0600000000,2023-05-10,Facebook
CL00809,Nom_809,Prenom_809,user809@test.com,1991-05-19,f,TNG,0600000000,2023-05-10,Facebook
CL00810,Nom_810,Prenom_810,faux_email_sans_arobase_ni_domaine,1982-02-22,m,tanger,0600000000,2023-05-10,Facebook
CL00811,Nom_811,Prenom_811,user811@test.com,1991-03-17,1,CASABLANCA,0600000000,2023-05-10,Facebook
CL00812,Nom_812,Prenom_812,user812@test.com,2002-02-13,1,casa,0600000000,2023-05-10,Facebook
CL00813,Nom_813,Prenom_813,user813@test.com,1990-04-16,Femme,rabat,0600000000,2023-05-10,Facebook
CL00814,Nom_814,Prenom_814,user814@test.com,1988-07-22,M,TNG,0600000000,2023-05-10,Facebook
CL00815,Nom_815,Prenom_815,user815@test.com,1998-05-26,M,rabat,0600000000,2023-05-10,Facebook
CL00816,Nom_816,Prenom_816,user816@test.com,1994-12-27,1,TNG,0600000000,2023-05-10,Facebook
CL00817,Nom_817,Prenom_817,user817@test.com,2003-02-27,f,casa,0600000000,2023-05-10,Facebook
CL00818,Nom_818,Prenom_818,user818@test.com,1979-07-15,M,casa,0600000000,2023-05-10,Facebook
CL00819,Nom_819,Prenom_819,user819@test.com,1978-04-05,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00820,Nom_820,Prenom_820,user820@test.com,1995-02-25,Femme,casa,0600000000,2023-05-10,Facebook
CL00821,Nom_821,Prenom_821,user821@test.com,1978-08-07,F,Tnja,0600000000,2023-05-10,Facebook
CL00822,Nom_822,Prenom_822,user822@test.com,1989-09-08,1,CASABLANCA,0600000000,2023-05-10,Facebook
CL00823,Nom_823,Prenom_823,user823@test.com,1978-01-17,f,rabat,0600000000,2023-05-10,Facebook
CL00824,Nom_824,Prenom_824,user824@test.com,1996-10-24,0,tanger,0600000000,2023-05-10,Facebook
CL00825,Nom_825,Prenom_825,user825@test.com,1999-03-16,Homme,Tnja,0600000000,2023-05-10,Facebook
CL00826,Nom_826,Prenom_826,user826@test.com,1979-06-12,1,rabat,0600000000,2023-05-10,Facebook
CL00827,Nom_827,Prenom_827,user827@test.com,1985-06-12,1,Tnja,0600000000,2023-05-10,Facebook
CL00828,Nom_828,Prenom_828,user828@test.com,1997-05-13,0,casa,0600000000,2023-05-10,Facebook
CL00829,Nom_829,Prenom_829,user829@test.com,2000-12-21,F,casa,0600000000,2023-05-10,Facebook
CL00830,Nom_830,Prenom_830,user830@test.com,1980-08-17,m,tanger,0600000000,2023-05-10,Facebook
CL00831,Nom_831,Prenom_831,faux_email_sans_arobase_ni_domaine,1989-06-12,M,Tnja,0600000000,2023-05-10,Facebook
CL00832,Nom_832,Prenom_832,user832@test.com,1979-03-25,m,CASABLANCA,0600000000,2023-05-10,Facebook
CL00833,Nom_833,Prenom_833,user833@test.com,1976-09-23,f,tanger,0600000000,2023-05-10,Facebook
CL00834,Nom_834,Prenom_834,user834@test.com,1998-04-21,m,TNG,0600000000,2023-05-10,Facebook
CL00835,Nom_835,Prenom_835,user835@test.com,1982-08-07,Femme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00836,Nom_836,Prenom_836,user836@test.com,1980-03-01,M,TNG,0600000000,2023-05-10,Facebook
CL00837,Nom_837,Prenom_837,user837@test.com,1994-08-19,F,tanger,0600000000,2023-05-10,Facebook
CL00838,Nom_838,Prenom_838,user838@test.com,2002-02-22,Homme,Tnja,0600000000,2023-05-10,Facebook
CL00839,Nom_839,Prenom_839,user839@test.com,1990-03-24,m,Tnja,0600000000,2023-05-10,Facebook
CL00840,Nom_840,Prenom_840,user840@test.com,1995-05-02,m,CASABLANCA,0600000000,2023-05-10,Facebook
CL00841,Nom_841,Prenom_841,user841@test.com,1984-04-02,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00842,Nom_842,Prenom_842,user842@test.com,1991-10-21,M,CASABLANCA,0600000000,2023-05-10,Facebook
CL00843,Nom_843,Prenom_843,user843@test.com,1990-09-16,1,TNG,0600000000,2023-05-10,Facebook
CL00844,Nom_844,Prenom_844,user844@test.com,1995-07-22,M,Tnja,0600000000,2023-05-10,Facebook
CL00845,Nom_845,Prenom_845,user845@test.com,1997-01-02,f,casa,0600000000,2023-05-10,Facebook
CL00846,Nom_846,Prenom_846,user846@test.com,1990-12-30,0,casa,0600000000,2023-05-10,Facebook
CL00847,Nom_847,Prenom_847,user847@test.com,1977-09-21,1,CASABLANCA,0600000000,2023-05-10,Facebook
CL00848,Nom_848,Prenom_848,user848@test.com,1992-03-02,M,casa,0600000000,2023-05-10,Facebook
CL00849,Nom_849,Prenom_849,user849@test.com,1990-04-02,M,tanger,0600000000,2023-05-10,Facebook
CL00850,Nom_850,Prenom_850,user850@test.com,1978-03-22,1,rabat,0600000000,2023-05-10,Facebook
CL00851,Nom_851,Prenom_851,user851@test.com,1988-06-21,1,TNG,0600000000,2023-05-10,Facebook
CL00852,Nom_852,Prenom_852,user852@test.com,1994-12-31,1,tanger,0600000000,2023-05-10,Facebook
CL00853,Nom_853,Prenom_853,user853@test.com,2003-07-08,1,TNG,0600000000,2023-05-10,Facebook
CL00854,Nom_854,Prenom_854,user854@test.com,1976-12-30,1,CASABLANCA,0600000000,2023-05-10,Facebook
CL00855,Nom_855,Prenom_855,user855@test.com,1982-05-05,1,Tnja,0600000000,2023-05-10,Facebook
CL00856,Nom_856,Prenom_856,user856@test.com,1993-11-12,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00857,Nom_857,Prenom_857,user857@test.com,1994-06-06,0,casa,0600000000,2023-05-10,Facebook
CL00858,Nom_858,Prenom_858,user858@test.com,2002-01-22,Homme,Tnja,0600000000,2023-05-10,Facebook
CL00859,Nom_859,Prenom_859,user859@test.com,1980-04-05,Femme,tanger,0600000000,2023-05-10,Facebook
CL00860,Nom_860,Prenom_860,user860@test.com,2050-01-01,1,casa,0600000000,2023-05-10,Facebook
CL00861,Nom_861,Prenom_861,user861@test.com,1999-03-22,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00862,Nom_862,Prenom_862,user862@test.com,1993-08-11,f,rabat,0600000000,2023-05-10,Facebook
CL00863,Nom_863,Prenom_863,user863@test.com,1988-07-31,M,rabat,0600000000,2023-05-10,Facebook
CL00864,Nom_864,Prenom_864,user864@test.com,1979-03-18,M,CASABLANCA,0600000000,2023-05-10,Facebook
CL00865,Nom_865,Prenom_865,user865@test.com,1800-05-05,Homme,rabat,0600000000,2023-05-10,Facebook
CL00866,Nom_866,Prenom_866,user866@test.com,2000-06-16,Femme,rabat,0600000000,2023-05-10,Facebook
CL00867,Nom_867,Prenom_867,user867@test.com,1995-07-29,Femme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00868,Nom_868,Prenom_868,user868@test.com,1991-03-10,F,TNG,0600000000,2023-05-10,Facebook
CL00869,Nom_869,Prenom_869,user869@test.com,2002-07-28,1,casa,0600000000,2023-05-10,Facebook
CL00870,Nom_870,Prenom_870,user870@test.com,1984-12-04,m,rabat,0600000000,2023-05-10,Facebook
CL00871,Nom_871,Prenom_871,user871@test.com,1982-01-15,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00872,Nom_872,Prenom_872,user872@test.com,1990-07-01,1,rabat,0600000000,2023-05-10,Facebook
CL00873,Nom_873,Prenom_873,user873@test.com,2001-12-04,f,TNG,0600000000,2023-05-10,Facebook
CL00874,Nom_874,Prenom_874,user874@test.com,1993-01-14,Homme,casa,0600000000,2023-05-10,Facebook
CL00875,Nom_875,Prenom_875,faux_email_sans_arobase_ni_domaine,1991-08-05,M,rabat,0600000000,2023-05-10,Facebook
CL00876,Nom_876,Prenom_876,user876@test.com,1998-11-14,m,casa,0600000000,2023-05-10,Facebook
CL00877,Nom_877,Prenom_877,user877@test.com,1977-08-13,f,casa,0600000000,2023-05-10,Facebook
CL00878,Nom_878,Prenom_878,user878@test.com,2001-05-15,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00879,Nom_879,Prenom_879,user879@test.com,1996-05-10,Femme,rabat,0600000000,2023-05-10,Facebook
CL00880,Nom_880,Prenom_880,user880@test.com,2000-05-23,m,tanger,0600000000,2023-05-10,Facebook
CL00881,Nom_881,Prenom_881,user881@test.com,1977-02-28,m,Tnja,0600000000,2023-05-10,Facebook
CL00882,Nom_882,Prenom_882,user882@test.com,1983-01-09,Femme,Tnja,0600000000,2023-05-10,Facebook
CL00883,Nom_883,Prenom_883,user883@test.com,1990-01-22,1,rabat,0600000000,2023-05-10,Facebook
CL00884,Nom_884,Prenom_884,user884@test.com,1990-08-08,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00885,Nom_885,Prenom_885,user885@test.com,1990-10-23,Homme,casa,0600000000,2023-05-10,Facebook
CL00886,Nom_886,Prenom_886,user886@test.com,1981-09-14,Homme,rabat,0600000000,2023-05-10,Facebook
CL00887,Nom_887,Prenom_887,user887@test.com,2050-01-01,1,rabat,0600000000,2023-05-10,Facebook
CL00888,Nom_888,Prenom_888,user888@test.com,1998-11-10,0,TNG,0600000000,2023-05-10,Facebook
CL00889,Nom_889,Prenom_889,user889@test.com,1998-01-14,1,TNG,0600000000,2023-05-10,Facebook
CL00890,Nom_890,Prenom_890,user890@test.com,1983-06-28,Homme,casa,0600000000,2023-05-10,Facebook
CL00891,Nom_891,Prenom_891,user891@test.com,1982-03-05,M,casa,0600000000,2023-05-10,Facebook
CL00892,Nom_892,Prenom_892,user892@test.com,1800-05-05,Homme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00893,Nom_893,Prenom_893,user893@test.com,1984-11-13,m,Tnja,0600000000,2023-05-10,Facebook
CL00894,Nom_894,Prenom_894,user894@test.com,1996-02-04,M,rabat,0600000000,2023-05-10,Facebook
CL00895,Nom_895,Prenom_895,user895@test.com,1980-01-01,F,tanger,0600000000,2023-05-10,Facebook
CL00896,Nom_896,Prenom_896,user896@test.com,1984-03-07,Homme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00897,Nom_897,Prenom_897,user897@test.com,1992-07-17,M,tanger,0600000000,2023-05-10,Facebook
CL00898,Nom_898,Prenom_898,user898@test.com,1982-01-08,1,Tnja,0600000000,2023-05-10,Facebook
CL00899,Nom_899,Prenom_899,user899@test.com,1976-07-01,m,casa,0600000000,2023-05-10,Facebook
CL00900,Nom_900,Prenom_900,user900@test.com,1981-02-16,M,casa,0600000000,2023-05-10,Facebook
CL00901,Nom_901,Prenom_901,faux_email_sans_arobase_ni_domaine,1994-07-07,Femme,casa,0600000000,2023-05-10,Facebook
CL00902,Nom_902,Prenom_902,user902@test.com,2050-01-01,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00903,Nom_903,Prenom_903,user903@test.com,1997-05-08,M,CASABLANCA,0600000000,2023-05-10,Facebook
CL00904,Nom_904,Prenom_904,user904@test.com,2000-07-02,Homme,TNG,0600000000,2023-05-10,Facebook
CL00905,Nom_905,Prenom_905,faux_email_sans_arobase_ni_domaine,1991-10-14,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00906,Nom_906,Prenom_906,user906@test.com,1987-09-28,Femme,Tnja,0600000000,2023-05-10,Facebook
CL00907,Nom_907,Prenom_907,user907@test.com,1978-08-09,1,Tnja,0600000000,2023-05-10,Facebook
CL00908,Nom_908,Prenom_908,user908@test.com,1985-11-16,Femme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00909,Nom_909,Prenom_909,user909@test.com,2001-12-06,Homme,Tnja,0600000000,2023-05-10,Facebook
CL00910,Nom_910,Prenom_910,user910@test.com,1988-09-06,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00911,Nom_911,Prenom_911,user911@test.com,1985-11-28,f,Tnja,0600000000,2023-05-10,Facebook
CL00912,Nom_912,Prenom_912,user912@test.com,1983-05-29,Femme,Tnja,0600000000,2023-05-10,Facebook
CL00913,Nom_913,Prenom_913,user913@test.com,2001-10-23,m,Tnja,0600000000,2023-05-10,Facebook
CL00914,Nom_914,Prenom_914,user914@test.com,1980-01-30,f,Tnja,0600000000,2023-05-10,Facebook
CL00915,Nom_915,Prenom_915,user915@test.com,1989-06-22,m,TNG,0600000000,2023-05-10,Facebook
CL00916,Nom_916,Prenom_916,user916@test.com,1977-09-12,Homme,rabat,0600000000,2023-05-10,Facebook
CL00917,Nom_917,Prenom_917,user917@test.com,1993-10-18,0,TNG,0600000000,2023-05-10,Facebook
CL00918,Nom_918,Prenom_918,user918@test.com,2050-01-01,f,rabat,0600000000,2023-05-10,Facebook
CL00919,Nom_919,Prenom_919,user919@test.com,1988-04-15,Femme,tanger,0600000000,2023-05-10,Facebook
CL00920,Nom_920,Prenom_920,user920@test.com,1979-11-29,Homme,TNG,0600000000,2023-05-10,Facebook
CL00921,Nom_921,Prenom_921,user921@test.com,1980-06-10,Femme,casa,0600000000,2023-05-10,Facebook
CL00922,Nom_922,Prenom_922,user922@test.com,2001-11-29,Homme,Tnja,0600000000,2023-05-10,Facebook
CL00923,Nom_923,Prenom_923,user923@test.com,1993-02-16,M,Tnja,0600000000,2023-05-10,Facebook
CL00924,Nom_924,Prenom_924,user924@test.com,1986-03-02,Femme,casa,0600000000,2023-05-10,Facebook
CL00925,Nom_925,Prenom_925,user925@test.com,1980-03-05,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00926,Nom_926,Prenom_926,user926@test.com,1988-04-02,M,rabat,0600000000,2023-05-10,Facebook
CL00927,Nom_927,Prenom_927,user927@test.com,1980-05-11,f,tanger,0600000000,2023-05-10,Facebook
CL00928,Nom_928,Prenom_928,user928@test.com,1997-10-12,M,TNG,0600000000,2023-05-10,Facebook
CL00929,Nom_929,Prenom_929,user929@test.com,1988-07-16,Femme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00930,Nom_930,Prenom_930,user930@test.com,1985-08-26,M,CASABLANCA,0600000000,2023-05-10,Facebook
CL00931,Nom_931,Prenom_931,user931@test.com,1985-10-30,F,rabat,0600000000,2023-05-10,Facebook
CL00932,Nom_932,Prenom_932,user932@test.com,1989-10-26,0,casa,0600000000,2023-05-10,Facebook
CL00933,Nom_933,Prenom_933,user933@test.com,1980-09-11,Homme,rabat,0600000000,2023-05-10,Facebook
CL00934,Nom_934,Prenom_934,user934@test.com,2002-10-19,F,Tnja,0600000000,2023-05-10,Facebook
CL00935,Nom_935,Prenom_935,user935@test.com,1994-05-14,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00936,Nom_936,Prenom_936,user936@test.com,1981-01-27,f,rabat,0600000000,2023-05-10,Facebook
CL00937,Nom_937,Prenom_937,user937@test.com,1983-10-19,M,tanger,0600000000,2023-05-10,Facebook
CL00938,Nom_938,Prenom_938,user938@test.com,1995-05-04,f,Tnja,0600000000,2023-05-10,Facebook
CL00939,Nom_939,Prenom_939,user939@test.com,1981-03-29,f,tanger,0600000000,2023-05-10,Facebook
CL00940,Nom_940,Prenom_940,user940@test.com,1800-05-05,f,tanger,0600000000,2023-05-10,Facebook
CL00941,Nom_941,Prenom_941,user941@test.com,1978-02-24,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00942,Nom_942,Prenom_942,user942@test.com,2000-11-20,F,TNG,0600000000,2023-05-10,Facebook
CL00943,Nom_943,Prenom_943,user943@test.com,2001-02-21,f,Tnja,0600000000,2023-05-10,Facebook
CL00944,Nom_944,Prenom_944,user944@test.com,1991-01-17,m,TNG,0600000000,2023-05-10,Facebook
CL00945,Nom_945,Prenom_945,user945@test.com,1977-02-26,F,TNG,0600000000,2023-05-10,Facebook
CL00946,Nom_946,Prenom_946,user946@test.com,2002-02-14,0,tanger,0600000000,2023-05-10,Facebook
CL00947,Nom_947,Prenom_947,faux_email_sans_arobase_ni_domaine,1998-03-08,f,Tnja,0600000000,2023-05-10,Facebook
CL00948,Nom_948,Prenom_948,user948@test.com,2002-02-23,Homme,rabat,0600000000,2023-05-10,Facebook
CL00949,Nom_949,Prenom_949,user949@test.com,1988-01-26,Homme,casa,0600000000,2023-05-10,Facebook
CL00950,Nom_950,Prenom_950,user950@test.com,1988-07-25,M,rabat,0600000000,2023-05-10,Facebook
CL00951,Nom_951,Prenom_951,user951@test.com,1980-11-20,F,CASABLANCA,0600000000,2023-05-10,Facebook
CL00952,Nom_952,Prenom_952,user952@test.com,1996-03-10,Homme,casa,0600000000,2023-05-10,Facebook
CL00953,Nom_953,Prenom_953,user953@test.com,1984-04-24,M,Tnja,0600000000,2023-05-10,Facebook
CL00954,Nom_954,Prenom_954,user954@test.com,1988-11-28,0,rabat,0600000000,2023-05-10,Facebook
CL00955,Nom_955,Prenom_955,user955@test.com,1996-02-06,Homme,casa,0600000000,2023-05-10,Facebook
CL00956,Nom_956,Prenom_956,user956@test.com,2050-01-01,Femme,TNG,0600000000,2023-05-10,Facebook
CL00957,Nom_957,Prenom_957,user957@test.com,1976-05-30,m,tanger,0600000000,2023-05-10,Facebook
CL00958,Nom_958,Prenom_958,user958@test.com,2002-05-31,m,casa,0600000000,2023-05-10,Facebook
CL00959,Nom_959,Prenom_959,user959@test.com,1987-06-29,f,casa,0600000000,2023-05-10,Facebook
CL00960,Nom_960,Prenom_960,user960@test.com,1988-12-17,Homme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00961,Nom_961,Prenom_961,user961@test.com,1999-03-16,1,rabat,0600000000,2023-05-10,Facebook
CL00962,Nom_962,Prenom_962,user962@test.com,1982-05-26,Femme,Tnja,0600000000,2023-05-10,Facebook
CL00963,Nom_963,Prenom_963,user963@test.com,1978-02-20,M,Tnja,0600000000,2023-05-10,Facebook
CL00964,Nom_964,Prenom_964,user964@test.com,1994-05-17,Homme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00965,Nom_965,Prenom_965,user965@test.com,2003-01-11,m,CASABLANCA,0600000000,2023-05-10,Facebook
CL00966,Nom_966,Prenom_966,user966@test.com,2001-12-22,m,CASABLANCA,0600000000,2023-05-10,Facebook
CL00967,Nom_967,Prenom_967,user967@test.com,1985-11-06,M,Tnja,0600000000,2023-05-10,Facebook
CL00968,Nom_968,Prenom_968,user968@test.com,1991-12-24,f,rabat,0600000000,2023-05-10,Facebook
CL00969,Nom_969,Prenom_969,user969@test.com,1999-10-17,f,rabat,0600000000,2023-05-10,Facebook
CL00970,Nom_970,Prenom_970,user970@test.com,1995-03-12,1,Tnja,0600000000,2023-05-10,Facebook
CL00971,Nom_971,Prenom_971,user971@test.com,1976-06-17,0,TNG,0600000000,2023-05-10,Facebook
CL00972,Nom_972,Prenom_972,user972@test.com,1980-01-20,0,Tnja,0600000000,2023-05-10,Facebook
CL00973,Nom_973,Prenom_973,user973@test.com,1982-11-16,0,TNG,0600000000,2023-05-10,Facebook
CL00974,Nom_974,Prenom_974,user974@test.com,1985-01-13,f,TNG,0600000000,2023-05-10,Facebook
CL00975,Nom_975,Prenom_975,user975@test.com,1995-05-12,M,tanger,0600000000,2023-05-10,Facebook
CL00976,Nom_976,Prenom_976,user976@test.com,2001-10-22,Femme,rabat,0600000000,2023-05-10,Facebook
CL00977,Nom_977,Prenom_977,user977@test.com,1995-09-23,0,rabat,0600000000,2023-05-10,Facebook
CL00978,Nom_978,Prenom_978,user978@test.com,1999-05-08,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00979,Nom_979,Prenom_979,user979@test.com,1999-08-29,1,CASABLANCA,0600000000,2023-05-10,Facebook
CL00980,Nom_980,Prenom_980,user980@test.com,1998-11-19,Femme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00981,Nom_981,Prenom_981,user981@test.com,2002-02-17,Femme,TNG,0600000000,2023-05-10,Facebook
CL00982,Nom_982,Prenom_982,user982@test.com,1995-04-10,f,TNG,0600000000,2023-05-10,Facebook
CL00983,Nom_983,Prenom_983,user983@test.com,1984-12-18,f,casa,0600000000,2023-05-10,Facebook
CL00984,Nom_984,Prenom_984,user984@test.com,1991-02-16,Femme,rabat,0600000000,2023-05-10,Facebook
